imgName,FA,CA,AV
../../../cfd/BM-246-N.jpg,3540.78092661,501.585831542,199.406312389
../../../cfd/BM-247-N.jpg,3812.105335,509.778905007,224.578295773
../../../cfd/BM-248-N.jpg,3618.72752601,455.456912645,153.736664122
../../../cfd/BM-249-N.jpg,3581.50983079,479.086783369,158.224494083
../../../cfd/BM-250-N.jpg,3568.81982231,472.681511167,173.032412779
../../../cfd/BM-251-N.jpg,3438.80198399,492.258321955,153.335964312
../../../cfd/BM-252-N.jpg,3598.54633992,488.858556316,176.497220322
../../../cfd/BM-253-N.jpg,3780.44075547,498.949079953,213.276880314
../../../cfd/LF-200-N.jpg,3700.49192785,472.664217458,96.389765919
../../../cfd/LF-201-N.jpg,3377.44486937,483.067504028,137.545216881
../../../cfd/LF-202-N.jpg,3441.56361141,530.513855808,197.151548156
../../../cfd/LF-203-N.jpg,3517.78526814,480.519616547,57.5132041465
../../../cfd/LF-204-N.jpg,3557.37898969,489.218857071,128.946774595
../../../cfd/LF-205-N.jpg,3322.33856986,448.461857847,164.884891616
../../../cfd/LF-206-N.jpg,3510.02465194,430.480141025,105.493578832
../../../cfd/LF-207-N.jpg,3470.166045,516.473136731,43.2049833689
../../../cfd/LF-208-N.jpg,3314.75941627,491.333543569,148.425738498
../../../cfd/LF-209-N.jpg,3325.04528432,475.911297171,141.175642707
../../../cfd/LF-210-N.jpg,3544.67676391,485.70072388,63.4182334334
../../../cfd/LF-211-N.jpg,3284.23383925,405.542303982,143.470158149
../../../cfd/LF-212-N.jpg,3563.73120805,489.743601185,91.5855261347
../../../cfd/LF-213-N.jpg,3518.89666526,455.168089443,95.6152543303
../../../cfd/LF-214-N.jpg,3455.77660003,457.003509776,50.4773867303
../../../cfd/LF-215-N.jpg,3334.45493269,462.032683248,103.251974641
../../../cfd/LF-216-N.jpg,3114.19233948,436.584035923,252.802815661
../../../cfd/LF-217-N.jpg,3349.01780009,472.136297212,90.0954993905
../../../cfd/LF-218-N.jpg,3587.75840446,452.715028294,69.0570578955
../../../cfd/LF-219-N.jpg,3473.1707378,493.145547826,116.538040389
../../../cfd/LF-220-N.jpg,3167.2505639,487.049913713,261.53675755
../../../cfd/LF-221-N.jpg,3495.01966347,493.23967199,83.6088123518
../../../cfd/LF-222-N.jpg,3565.663229,451.936617947,75.3244848381
../../../cfd/LF-223-N.jpg,3346.95471733,442.380640198,105.124725558
../../../cfd/LF-224-N.jpg,3318.50703458,432.578297693,158.135810073
../../../cfd/LF-225-N.jpg,3408.64858917,442.943512876,109.513312979
../../../cfd/LF-226-N.jpg,3567.29088335,490.345625166,110.311611799
../../../cfd/LF-227-N.jpg,3244.20427157,442.13063292,131.422153942
../../../cfd/LF-228-N.jpg,3373.95487181,458.802092658,97.6541955041
../../../cfd/LF-229-N.jpg,3460.53522289,446.12534539,129.213082584
../../../cfd/LF-230-N.jpg,3167.99861488,440.890722858,146.011084308
../../../cfd/LF-231-N.jpg,3572.99809666,463.61210297,62.7570093028
../../../cfd/LF-232-N.jpg,3381.56249172,469.212726088,108.693464254
../../../cfd/LF-233-N.jpg,3588.64846958,465.389381294,146.730007763
../../../cfd/LF-234-N.jpg,3501.99076049,464.466962478,107.08843478
../../../cfd/LF-235-N.jpg,3134.35787862,393.178809522,162.282774242
../../../cfd/LF-236-N.jpg,3329.63898823,464.441988654,148.03579381
../../../cfd/LF-237-N.jpg,3395.00703146,467.695983848,88.049680236
../../../cfd/LF-238-N.jpg,3286.48269223,496.240378439,203.760345814
../../../cfd/LF-239-N.jpg,3439.54715199,506.442538597,133.256421689
../../../cfd/LF-240-N.jpg,3551.98490224,480.795499594,107.946369509
../../../cfd/LF-241-N.jpg,3658.41181597,469.146167455,139.766513157
../../../cfd/LF-242-N.jpg,3379.43021711,477.116572097,142.677314011
../../../cfd/LF-243-N.jpg,3313.26402703,451.236716805,145.704456386
../../../cfd/LF-244-N.jpg,3531.64612412,499.291006709,60.6477346616
../../../cfd/LF-245-N.jpg,3445.51971461,461.66636945,97.4949803499
../../../cfd/LF-246-N.jpg,3482.60931141,472.23232729,183.313116464
../../../cfd/LF-247-N.jpg,3365.1721164,470.194596036,68.9133109749
../../../cfd/LF-248-N.jpg,3494.67146666,487.281982679,163.611097837
../../../cfd/LF-249-N.jpg,3500.65512975,478.639177431,68.2041166845
../../../cfd/LF-250-N.jpg,3626.27961493,490.419721186,63.372400459
../../../cfd/LF-251-N.jpg,3523.6035699,448.615062194,75.7332851765
../../../cfd/LF-252-N.jpg,3828.6907731,553.485554323,163.051680629
../../../cfd/LF-253-N.jpg,3342.9686749,453.869989978,171.74613591
../../../cfd/LF-254-N.jpg,3407.45561376,468.579559323,98.9976915033
../../../cfd/LF-255-N.jpg,3503.83430557,470.143407834,88.3052114842
../../../cfd/LM-200-N.jpg,3322.926416,466.681948116,157.827893911
../../../cfd/LM-201-N.jpg,3739.0300729,520.937653353,169.656195591
../../../cfd/LM-202-N.jpg,3707.9138234,517.265999964,132.803183289
../../../cfd/LM-203-N.jpg,3807.60798371,546.74333446,123.563851341
../../../cfd/LM-204-N.jpg,3665.62846474,513.958422608,92.7148724119
../../../cfd/LM-206-N.jpg,3424.99341553,455.941055405,90.1942783858
../../../cfd/LM-207-N.jpg,3630.76639474,442.765833226,100.294678865
../../../cfd/LM-208-N.jpg,3573.85819897,445.4917324,177.890309246
../../../cfd/LM-209-N.jpg,3743.77019936,556.375941808,170.617994473
../../../cfd/LM-210-N.jpg,3763.31433323,517.597001647,192.492326586
../../../cfd/LM-211-N.jpg,3447.58103735,484.456127218,173.519208421
../../../cfd/LM-212-N.jpg,3550.93171176,466.272709592,34.4681427154
../../../cfd/LM-213-N.jpg,3418.70516971,494.400642188,145.831242728
../../../cfd/LM-214-N.jpg,3364.79415817,465.984795644,196.591485288
../../../cfd/LM-215-N.jpg,3615.66013331,482.546133761,114.674187498
../../../cfd/LM-216-N.jpg,3426.51097516,448.393130594,62.7537969877
../../../cfd/LM-217-N.jpg,3598.58641173,505.707536126,102.654570722
../../../cfd/LM-218-N.jpg,3464.83402793,468.429286359,107.820343387
../../../cfd/LM-219-N.jpg,3508.40605161,498.246101845,177.561560376
../../../cfd/LM-220-N.jpg,3579.61800771,484.747384652,86.7686215352
../../../cfd/LM-221-N.jpg,3638.22749543,474.615302153,110.770117983
../../../cfd/LM-222-N.jpg,3572.35585176,470.291450868,71.8488748468
../../../cfd/LM-223-N.jpg,3618.26845174,496.994705372,137.462471472
../../../cfd/LM-224-N.jpg,3592.38275874,501.932205615,171.975665086
../../../cfd/LM-225-N.jpg,3320.12749824,465.054787236,107.525223134
../../../cfd/LM-226-N.jpg,3800.35642828,484.566458883,111.465671985
../../../cfd/LM-227-N.jpg,3417.14952479,457.851366975,74.2035103651
../../../cfd/LM-228-N.jpg,3646.14093761,516.875728785,173.948938683
../../../cfd/LM-229-N.jpg,3468.79862036,477.114202429,104.046235577
../../../cfd/LM-230-N.jpg,3771.55575005,528.62950914,148.447126038
../../../cfd/LM-231-N.jpg,3621.22260226,447.069017492,74.2441652976
../../../cfd/LM-232-N.jpg,3505.2064367,480.878893261,104.141147624
../../../cfd/LM-233-N.jpg,3685.18379505,458.811587881,198.054831766
../../../cfd/LM-234-N.jpg,3608.3582233,464.594318298,175.905470832
../../../cfd/LM-235-N.jpg,3336.53278678,446.284051796,79.4379999412
../../../cfd/LM-236-N.jpg,3476.67929672,487.709372918,100.342365924
../../../cfd/LM-237-N.jpg,3760.19325372,530.84553613,98.8794560894
../../../cfd/LM-238-N.jpg,3655.48779861,479.085352529,133.225342853
../../../cfd/LM-239-N.jpg,3341.16614534,529.864387471,132.364929286
../../../cfd/LM-240-N.jpg,3436.02431439,575.607285933,276.34849932
../../../cfd/LM-241-N.jpg,3522.40020239,471.374919685,63.8506905124
../../../cfd/LM-242-N.jpg,3472.09262248,456.828926669,81.2923183843
../../../cfd/LM-243-N.jpg,3437.32171905,460.406347275,118.17674851
../../../cfd/LM-244-N.jpg,3530.82175324,504.766606662,117.32812679
../../../cfd/LM-246-N.jpg,3494.249302,534.217952526,133.674371893
../../../cfd/LM-247-N.jpg,3625.44534331,483.359889961,138.599579441
../../../cfd/LM-248-N.jpg,3603.22107654,488.443045947,128.80804777
../../../cfd/LM-249-N.jpg,3428.99948704,493.190173737,67.9968141882
../../../cfd/LM-250-N.jpg,3522.3281448,484.885023791,77.3861008068
../../../cfd/LM-251-N.jpg,3520.18145736,517.078896718,99.4762655694
../../../cfd/LM-252-N.jpg,3743.76407168,534.462191181,137.444886592
../../../cfd/LM-253-N.jpg,3544.25659612,460.664045757,90.6388467416
../../../cfd/WF-001-N.jpg,3418.36541969,489.206201163,139.052865111
../../../cfd/WF-002-N.jpg,3348.63577132,527.374208433,183.608461778
../../../cfd/WF-003-N.jpg,3455.15294569,484.77616709,153.378940315
../../../cfd/WF-005-N.jpg,3505.40566058,476.418298101,115.196320795
../../../cfd/WF-006-N.jpg,3381.92662556,452.83209083,178.794502248
../../../cfd/WF-007-N.jpg,3330.01000476,517.512726047,159.152875037
../../../cfd/WF-008-N.jpg,3416.04175087,479.423244323,211.447563843
../../../cfd/WF-009-N.jpg,3483.57332293,489.871817165,79.8602823661
../../../cfd/WF-010-N.jpg,3544.97661066,482.716310611,166.479835576
../../../cfd/WF-011-N.jpg,3358.59791329,444.167270163,169.484741417
../../../cfd/WF-012-N.jpg,3380.2979225,444.314477266,129.885234886
../../../cfd/WF-013-N.jpg,3564.07756189,510.14296573,113.627120831
../../../cfd/WF-014-N.jpg,3446.18449365,465.579589167,131.575513035
../../../cfd/WF-015-N.jpg,3476.63903109,483.265804487,112.891707662
../../../cfd/WF-016-N.jpg,3486.77567079,476.758572226,117.352528405
../../../cfd/WF-017-N.jpg,3351.64087704,493.139530827,188.163703769
../../../cfd/WF-018-N.jpg,3452.8483581,453.982503514,155.752797235
../../../cfd/WF-019-N.jpg,3523.41825881,480.249608458,87.8926083345
../../../cfd/WF-020-N.jpg,3451.81499627,446.186617212,110.387129365
../../../cfd/WF-021-N.jpg,3615.4008374,518.988931502,111.263753029
../../../cfd/WF-022-N.jpg,3402.50922616,448.737564812,110.673813907
../../../cfd/WF-023-N.jpg,3378.91963794,459.954580764,143.287799192
../../../cfd/WF-024-N.jpg,3502.46811546,455.883108549,138.127500216
../../../cfd/WF-025-N.jpg,3424.43609906,480.987586621,309.871530885
../../../cfd/WF-026-N.jpg,3688.63675648,488.222362315,95.278295565
../../../cfd/WF-027-N.jpg,3557.85865901,516.859041211,55.4641858871
../../../cfd/WF-028-N.jpg,3577.61596794,478.881293239,201.135358565
../../../cfd/WF-029-N.jpg,3338.32799713,450.938172367,181.315509864
../../../cfd/WF-030-N.jpg,3382.9768323,472.669356866,203.719306167
../../../cfd/WF-031-N.jpg,3244.48161541,411.628743576,86.5097755821
../../../cfd/WF-033-N.jpg,3319.4961089,456.235760879,201.225589883
../../../cfd/WF-034-N.jpg,3505.21152189,442.834889814,242.072303079
../../../cfd/WF-035-N.jpg,3448.61871987,468.256440886,108.836294364
../../../cfd/WF-036-N.jpg,3472.77384263,459.041533067,178.205589771
../../../cfd/WF-037-N.jpg,3428.90222588,487.403222359,109.743285007
../../../cfd/WF-038-N.jpg,3542.10472813,495.500938636,122.622247827
../../../cfd/WF-039-N.jpg,3427.21768468,473.495317576,171.500868232
../../../cfd/WF-200-N.jpg,3719.36834068,480.694224589,74.7102064586
../../../cfd/WF-201-N.jpg,3618.05027778,458.55482223,117.430534643
../../../cfd/WF-202-N.jpg,3501.933762,484.236598562,87.7741460345
../../../cfd/WF-203-N.jpg,3338.1344202,474.582555837,114.780529392
../../../cfd/WF-204-N.jpg,3411.3661275,529.827678701,220.732248731
../../../cfd/WF-205-N.jpg,3635.30288819,523.428014031,159.651247473
../../../cfd/WF-206-N.jpg,3544.18150975,461.691422785,142.371157911
../../../cfd/WF-207-N.jpg,3334.90380359,464.712015362,153.743487626
../../../cfd/WF-208-N.jpg,3516.86420388,453.545957269,87.5434930734
../../../cfd/WF-209-N.jpg,3463.72714385,474.301494806,84.7025173199
../../../cfd/WF-210-N.jpg,3266.45506382,452.503951432,215.682190155
../../../cfd/WF-211-N.jpg,3440.04416947,460.004065211,104.052422919
../../../cfd/WF-212-N.jpg,3426.51124362,474.536823906,57.7844759907
../../../cfd/WF-213-N.jpg,3666.43645894,564.190765149,118.078567994
../../../cfd/WF-214-N.jpg,3739.64165022,507.561283883,185.240660219
../../../cfd/WF-215-N.jpg,3641.65913986,539.895602148,162.417279475
../../../cfd/WF-216-N.jpg,3502.11274534,496.610157915,144.294487677
../../../cfd/WF-217-N.jpg,3497.04552271,428.332197123,53.0193070922
../../../cfd/WF-218-N.jpg,3406.85972142,501.345437983,96.7843567549
../../../cfd/WF-219-N.jpg,3689.51778132,484.057097495,167.191211767
../../../cfd/WF-220-N.jpg,3484.0871648,449.156302105,87.8361408814
../../../cfd/WF-221-N.jpg,3472.17088077,463.10067105,140.948206623
../../../cfd/WF-222-N.jpg,3356.32248072,465.944337504,179.999799113
../../../cfd/WF-223-N.jpg,3208.45691923,441.799890376,179.335127781
../../../cfd/WF-224-N.jpg,3640.82536738,500.779169198,61.4015238268
../../../cfd/WF-225-N.jpg,3675.06685457,476.894944432,155.830098551
../../../cfd/WF-226-N.jpg,3363.78762885,446.701914164,97.5430272606
../../../cfd/WF-227-N.jpg,3438.53707482,495.81786618,154.968194141
../../../cfd/WF-228-N.jpg,3554.45675543,433.261017228,87.6985410932
../../../cfd/WF-229-N.jpg,3294.93422424,442.399376443,165.620619953
../../../cfd/WF-230-N.jpg,3542.70478682,481.115876332,88.5331448289
../../../cfd/WF-231-N.jpg,3671.26043343,485.39271815,180.894563
../../../cfd/WF-232-N.jpg,3477.30950334,446.840509256,59.9766098931
../../../cfd/WF-233-N.jpg,3366.38630849,432.082156412,125.893118756
../../../cfd/WF-234-N.jpg,3200.05837656,400.957190063,147.742369883
../../../cfd/WF-235-N.jpg,3478.51737278,479.236967546,71.2877484158
../../../cfd/WF-236-N.jpg,3664.40109266,483.534209719,87.4994648782
../../../cfd/WF-237-N.jpg,3597.76815263,488.343301985,88.0938072738
../../../cfd/WF-238-N.jpg,3375.36257125,463.851625488,120.289664352
../../../cfd/WF-239-N.jpg,3307.37046781,437.217964088,177.715271743
../../../cfd/WF-240-N.jpg,3653.55831382,457.708538595,133.022096384
../../../cfd/WF-241-N.jpg,3576.30250204,434.534847716,48.0645204678
../../../cfd/WF-242-N.jpg,3368.91754826,439.872130885,104.930848154
../../../cfd/WF-243-N.jpg,3567.25659465,489.215272034,123.253630811
../../../cfd/WF-244-N.jpg,3466.47235829,473.370185979,214.138132234
../../../cfd/WF-245-N.jpg,3714.05695278,499.041299751,98.6774364602
../../../cfd/WF-246-N.jpg,3514.21820741,466.513073107,77.5105802538
../../../cfd/WF-247-N.jpg,3419.78666543,425.376962694,82.7724189128
../../../cfd/WF-248-N.jpg,3340.24080773,500.465597123,222.53299236
../../../cfd/WF-249-N.jpg,3181.07670658,429.181786182,211.907729022
../../../cfd/WF-250-N.jpg,3156.75623936,447.762259537,332.375488726
../../../cfd/WF-251-N.jpg,3477.24848463,469.382427918,96.2255433531
../../../cfd/WF-252-N.jpg,3394.36701268,495.581062435,73.7332808001
../../../cfd/WM-001-N.jpg,3487.15423112,442.869029843,210.774459167
../../../cfd/WM-002-N.jpg,3521.29417125,469.833838904,133.888586574
../../../cfd/WM-003-N.jpg,3906.54509723,553.281750996,198.713438295
../../../cfd/WM-004-N.jpg,3721.53709169,505.074927814,56.0937668548
../../../cfd/WM-006-N.jpg,3470.47237898,449.416180882,69.7794355264
../../../cfd/WM-009-N.jpg,3714.37931834,479.683669863,174.417309338
../../../cfd/WM-010-N.jpg,3523.31700658,445.38001585,162.197559819
../../../cfd/WM-011-N.jpg,3676.79230873,468.34523506,150.947952477
../../../cfd/WM-012-N.jpg,3344.42738185,441.559356728,186.432295432
../../../cfd/WM-013-N.jpg,3560.1993533,517.520843526,88.0644694772
../../../cfd/WM-014-N.jpg,3539.90796472,460.452489403,85.7476030389
../../../cfd/WM-015-N.jpg,3665.40693083,473.115304075,92.3718153577
../../../cfd/WM-016-N.jpg,3643.27562874,484.981551123,79.715212475
../../../cfd/WM-017-N.jpg,3551.45044187,491.577426284,285.673050585
../../../cfd/WM-018-N.jpg,3726.48719299,497.50450541,137.438046895
../../../cfd/WM-019-N.jpg,3351.83745053,458.675027193,171.561497696
../../../cfd/WM-020-N.jpg,3613.57409207,500.255506216,124.194608954
../../../cfd/WM-021-N.jpg,3679.71783854,514.597438409,172.868550011
../../../cfd/WM-022-N.jpg,3493.99412056,470.644280415,75.9459463415
../../../cfd/WM-023-N.jpg,3772.37727667,560.492345025,140.296756062
../../../cfd/WM-024-N.jpg,3374.66900362,470.926596621,116.688628432
../../../cfd/WM-025-N.jpg,3577.89500704,461.137195028,174.452458356
../../../cfd/WM-026-N.jpg,3715.6586662,485.915376781,136.259724333
../../../cfd/WM-028-N.jpg,3498.66658425,449.49213692,54.6608313554
../../../cfd/WM-029-N.jpg,3493.23060737,467.875827345,144.950765541
../../../cfd/WM-031-N.jpg,3637.96134548,508.941922952,144.486248884
../../../cfd/WM-032-N.jpg,3459.45073351,497.364103341,177.087778754
../../../cfd/WM-033-N.jpg,3600.03697115,462.485823418,135.864105815
../../../cfd/WM-034-N.jpg,3645.64740006,485.446703167,183.360348255
../../../cfd/WM-035-N.jpg,3588.11276082,456.706925743,125.142523885
../../../cfd/WM-036-N.jpg,3804.75330602,480.292822122,172.966730489
../../../cfd/WM-037-N.jpg,3504.05754111,467.030672567,119.426503827
../../../cfd/WM-038-N.jpg,3405.85638693,469.021885016,136.355687242
../../../cfd/WM-039-N.jpg,3560.24840928,451.443850194,226.108995959
../../../cfd/WM-040-N.jpg,3580.57272457,500.272763541,125.767495452
../../../cfd/WM-041-N.jpg,3433.96488936,472.109473506,145.511860304
../../../cfd/WM-200-N.jpg,3612.57133456,487.103707438,109.460607784
../../../cfd/WM-201-N.jpg,3409.98916941,468.897839576,194.393230742
../../../cfd/WM-202-N.jpg,3453.74387046,469.404989962,157.389135963
../../../cfd/WM-203-N.jpg,3665.36599225,493.758794027,134.626411077
../../../cfd/WM-204-N.jpg,3522.20535972,481.508211854,53.6635600577
../../../cfd/WM-205-N.jpg,3775.33049103,499.980001903,186.432796224
../../../cfd/WM-206-N.jpg,3627.40156353,459.941283296,150.356639593
../../../cfd/WM-207-N.jpg,3705.7794878,528.297277586,176.047447657
../../../cfd/WM-208-N.jpg,3439.65267392,497.094261576,139.001511521
../../../cfd/WM-209-N.jpg,3412.37002338,447.857889416,67.397605569
../../../cfd/WM-210-N.jpg,3426.60016193,462.550636561,166.530830093
../../../cfd/WM-211-N.jpg,3619.65851095,482.912037892,166.760033768
../../../cfd/WM-212-N.jpg,3609.88519003,477.78861539,52.237190863
../../../cfd/WM-213-N.jpg,3564.19765489,527.12966757,138.931782116
../../../cfd/WM-214-N.jpg,3551.8738919,439.715843115,127.569298228
../../../cfd/WM-215-N.jpg,3658.23335644,466.121693772,122.936372231
../../../cfd/WM-216-N.jpg,3694.5643181,465.316424055,150.953097375
../../../cfd/WM-217-N.jpg,3673.19234102,521.918556322,113.589734498
../../../cfd/WM-218-N.jpg,3346.00818446,428.706092969,329.358076544
../../../cfd/WM-219-N.jpg,3700.63291885,516.352261345,130.020665739
../../../cfd/WM-220-N.jpg,3498.80568979,461.614346411,119.884496654
../../../cfd/WM-221-N.jpg,3459.89739291,487.505416013,145.732730608
../../../cfd/WM-222-N.jpg,3629.99556613,509.109959355,165.243950998
../../../cfd/WM-223-N.jpg,3700.06366934,485.923623136,87.9169023289
../../../cfd/WM-224-N.jpg,3488.39944221,467.750349808,138.521179447
../../../cfd/WM-225-N.jpg,3593.08727478,467.068632248,110.563163906
../../../cfd/WM-227-N.jpg,3271.30571774,451.83152992,144.581412631
../../../cfd/WM-228-N.jpg,3194.62299719,458.075699589,196.676372529
../../../cfd/WM-229-N.jpg,3774.59924301,498.105051868,178.371325509
../../../cfd/WM-230-N.jpg,3410.02220341,461.536531651,90.2497195925
../../../cfd/WM-231-N.jpg,3546.9371377,488.346990307,144.414645515
../../../cfd/WM-232-N.jpg,3642.37386783,457.967956185,171.63895734
../../../cfd/WM-233-N.jpg,3468.62111793,488.02880632,60.7753370024
../../../cfd/WM-234-N.jpg,3446.72727292,476.340214895,74.6143869668
../../../cfd/WM-235-N.jpg,3442.35456579,439.765724563,69.6357471523
../../../cfd/WM-236-N.jpg,3418.95564881,462.594510311,127.16533544
../../../cfd/WM-237-N.jpg,3665.99708922,495.922492177,86.0703738076
../../../cfd/WM-238-N.jpg,3578.11966495,458.174501547,107.1105008
../../../cfd/WM-239-N.jpg,3470.3653597,483.373153858,110.121900262
../../../cfd/WM-240-N.jpg,3608.8448162,484.555104741,153.681088189
../../../cfd/WM-241-N.jpg,3597.60635982,462.123396502,114.917108908
../../../cfd/WM-242-N.jpg,3674.57060935,508.006322556,101.816978119
../../../cfd/WM-243-N.jpg,3505.03924488,490.990073902,69.1778992489
../../../cfd/WM-244-N.jpg,3616.69290456,520.624543023,219.67710371
../../../cfd/WM-245-N.jpg,3448.92727517,448.763861885,87.1100469408
../../../cfd/WM-247-N.jpg,3411.23725151,454.842379407,117.093068224
../../../cfd/WM-248-N.jpg,3777.11633087,497.046011827,137.059806806
../../../cfd/WM-249-N.jpg,3654.02708262,480.1800423,140.030977325
../../../cfd/WM-250-N.jpg,3574.74586827,487.924401793,72.560244126
../../../cfd/WM-251-N.jpg,3854.48295417,520.863585758,216.521710514
../../../cfd/WM-252-N.jpg,3830.87376327,506.52432922,303.285851176
../../../cfd/WM-253-N.jpg,3820.94251702,549.712417368,281.591755205
../../../cfd/WM-254-N.jpg,3502.55793896,476.490752678,70.7607595032
../../../cfd/WM-255-N.jpg,3557.03336778,493.879967677,120.442287545
../../../cfd/WM-256-N.jpg,3511.98541839,470.891256754,107.731989767
../../../cfd/WM-257-N.jpg,3548.60808546,507.40198035,124.609333416
../../../cfd/WM-258-N.jpg,3602.66897061,513.444410248,136.843926867
